waveform	Ch0		Gen	
t0	11/14/2016  20:10:35.691653		11/14/2016  20:10:35.691665	
delta t	0.000500		0.000500	

time[0]	Ch0	time[1]	Gen
11/14/2016  20:10:37.149153	1.936594E+0	11/14/2016  20:10:37.149165	6.235948E-4
11/14/2016  20:10:37.149653	1.936268E+0	11/14/2016  20:10:37.149665	-2.813726E-5
11/14/2016  20:10:37.150153	1.935942E+0	11/14/2016  20:10:37.150165	1.601193E-3
11/14/2016  20:10:37.150653	1.937245E+0	11/14/2016  20:10:37.150665	9.494608E-4
11/14/2016  20:10:37.151153	1.937245E+0	11/14/2016  20:10:37.151165	1.601193E-3
11/14/2016  20:10:37.151653	1.936594E+0	11/14/2016  20:10:37.151665	1.601193E-3
11/14/2016  20:10:37.152153	1.936919E+0	11/14/2016  20:10:37.152165	2.977288E-4
11/14/2016  20:10:37.152653	1.935942E+0	11/14/2016  20:10:37.152665	9.494608E-4
11/14/2016  20:10:37.153153	1.936268E+0	11/14/2016  20:10:37.153165	1.275327E-3
11/14/2016  20:10:37.153653	1.936594E+0	11/14/2016  20:10:37.153665	9.494608E-4
11/14/2016  20:10:37.154153	1.936594E+0	11/14/2016  20:10:37.154165	9.494608E-4
11/14/2016  20:10:37.154653	1.936268E+0	11/14/2016  20:10:37.154665	2.977288E-4
11/14/2016  20:10:37.155153	1.936594E+0	11/14/2016  20:10:37.155165	1.275327E-3
11/14/2016  20:10:37.155653	1.936268E+0	11/14/2016  20:10:37.155665	2.977288E-4
11/14/2016  20:10:37.156153	1.935942E+0	11/14/2016  20:10:37.156165	9.494608E-4
11/14/2016  20:10:37.156653	1.936594E+0	11/14/2016  20:10:37.156665	6.235948E-4
11/14/2016  20:10:37.157153	1.935942E+0	11/14/2016  20:10:37.157165	9.494608E-4
11/14/2016  20:10:37.157653	1.936268E+0	11/14/2016  20:10:37.157665	1.275327E-3
11/14/2016  20:10:37.158153	1.936594E+0	11/14/2016  20:10:37.158165	9.494608E-4
11/14/2016  20:10:37.158653	1.936594E+0	11/14/2016  20:10:37.158665	1.275327E-3
11/14/2016  20:10:37.159153	1.936919E+0	11/14/2016  20:10:37.159165	1.601193E-3
11/14/2016  20:10:37.159653	1.936594E+0	11/14/2016  20:10:37.159665	2.977288E-4
11/14/2016  20:10:37.160153	1.935942E+0	11/14/2016  20:10:37.160165	6.235948E-4
11/14/2016  20:10:37.160653	1.936268E+0	11/14/2016  20:10:37.160665	1.601193E-3
11/14/2016  20:10:37.161153	1.936919E+0	11/14/2016  20:10:37.161165	6.235948E-4
11/14/2016  20:10:37.161653	1.936919E+0	11/14/2016  20:10:37.161665	9.494608E-4
11/14/2016  20:10:37.162153	1.936594E+0	11/14/2016  20:10:37.162165	9.494608E-4
11/14/2016  20:10:37.162653	1.935942E+0	11/14/2016  20:10:37.162665	1.275327E-3
11/14/2016  20:10:37.163153	1.936268E+0	11/14/2016  20:10:37.163165	9.494608E-4
11/14/2016  20:10:37.163653	1.936919E+0	11/14/2016  20:10:37.163665	1.601193E-3
11/14/2016  20:10:37.164153	1.936594E+0	11/14/2016  20:10:37.164165	9.494608E-4
11/14/2016  20:10:37.164653	1.935616E+0	11/14/2016  20:10:37.164665	9.494608E-4
11/14/2016  20:10:37.165153	1.936268E+0	11/14/2016  20:10:37.165165	9.494608E-4
11/14/2016  20:10:37.165653	1.936268E+0	11/14/2016  20:10:37.165665	2.977288E-4
11/14/2016  20:10:37.166153	1.936268E+0	11/14/2016  20:10:37.166165	9.494608E-4
11/14/2016  20:10:37.166653	1.936268E+0	11/14/2016  20:10:37.166665	9.494608E-4
11/14/2016  20:10:37.167153	1.937571E+0	11/14/2016  20:10:37.167165	9.494608E-4
11/14/2016  20:10:37.167653	1.936594E+0	11/14/2016  20:10:37.167665	6.235948E-4
11/14/2016  20:10:37.168153	1.935616E+0	11/14/2016  20:10:37.168165	1.601193E-3
11/14/2016  20:10:37.168653	1.936919E+0	11/14/2016  20:10:37.168665	9.494608E-4
11/14/2016  20:10:37.169153	1.935942E+0	11/14/2016  20:10:37.169165	1.275327E-3
11/14/2016  20:10:37.169653	1.936594E+0	11/14/2016  20:10:37.169665	6.235948E-4
11/14/2016  20:10:37.170153	1.936594E+0	11/14/2016  20:10:37.170165	1.275327E-3
11/14/2016  20:10:37.170653	1.936268E+0	11/14/2016  20:10:37.170665	6.235948E-4
11/14/2016  20:10:37.171153	1.935616E+0	11/14/2016  20:10:37.171165	6.235948E-4
11/14/2016  20:10:37.171653	1.936268E+0	11/14/2016  20:10:37.171665	9.494608E-4
11/14/2016  20:10:37.172153	1.936919E+0	11/14/2016  20:10:37.172165	1.601193E-3
11/14/2016  20:10:37.172653	1.935942E+0	11/14/2016  20:10:37.172665	9.494608E-4
11/14/2016  20:10:37.173153	1.936919E+0	11/14/2016  20:10:37.173165	1.601193E-3
11/14/2016  20:10:37.173653	1.936268E+0	11/14/2016  20:10:37.173665	1.927059E-3
11/14/2016  20:10:37.174153	1.936268E+0	11/14/2016  20:10:37.174165	-2.813726E-5
11/14/2016  20:10:37.174653	1.936268E+0	11/14/2016  20:10:37.174665	9.494608E-4
11/14/2016  20:10:37.175153	1.936594E+0	11/14/2016  20:10:37.175165	1.275327E-3
11/14/2016  20:10:37.175653	1.936594E+0	11/14/2016  20:10:37.175665	9.494608E-4
11/14/2016  20:10:37.176153	1.936268E+0	11/14/2016  20:10:37.176165	1.275327E-3
11/14/2016  20:10:37.176653	1.936594E+0	11/14/2016  20:10:37.176665	1.275327E-3
11/14/2016  20:10:37.177153	1.937245E+0	11/14/2016  20:10:37.177165	9.494608E-4
11/14/2016  20:10:37.177653	1.935290E+0	11/14/2016  20:10:37.177665	9.494608E-4
11/14/2016  20:10:37.178153	1.936268E+0	11/14/2016  20:10:37.178165	9.494608E-4
11/14/2016  20:10:37.178653	1.936268E+0	11/14/2016  20:10:37.178665	6.235948E-4
11/14/2016  20:10:37.179153	1.936268E+0	11/14/2016  20:10:37.179165	2.977288E-4
11/14/2016  20:10:37.179653	1.935942E+0	11/14/2016  20:10:37.179665	1.275327E-3
11/14/2016  20:10:37.180153	1.936594E+0	11/14/2016  20:10:37.180165	1.601193E-3
11/14/2016  20:10:37.180653	1.936268E+0	11/14/2016  20:10:37.180665	1.275327E-3
11/14/2016  20:10:37.181153	1.936268E+0	11/14/2016  20:10:37.181165	9.494608E-4
11/14/2016  20:10:37.181653	1.936594E+0	11/14/2016  20:10:37.181665	6.235948E-4
11/14/2016  20:10:37.182153	1.936268E+0	11/14/2016  20:10:37.182165	-2.813726E-5
11/14/2016  20:10:37.182653	1.935942E+0	11/14/2016  20:10:37.182665	9.494608E-4
11/14/2016  20:10:37.183153	1.936919E+0	11/14/2016  20:10:37.183165	-2.813726E-5
11/14/2016  20:10:37.183653	1.935942E+0	11/14/2016  20:10:37.183665	1.275327E-3
11/14/2016  20:10:37.184153	1.936268E+0	11/14/2016  20:10:37.184165	1.601193E-3
11/14/2016  20:10:37.184653	1.936594E+0	11/14/2016  20:10:37.184665	6.235948E-4
11/14/2016  20:10:37.185153	1.936594E+0	11/14/2016  20:10:37.185165	9.494608E-4
11/14/2016  20:10:37.185653	1.936919E+0	11/14/2016  20:10:37.185665	9.494608E-4
11/14/2016  20:10:37.186153	1.936594E+0	11/14/2016  20:10:37.186165	1.601193E-3
11/14/2016  20:10:37.186653	1.935942E+0	11/14/2016  20:10:37.186665	9.494608E-4
11/14/2016  20:10:37.187153	1.936594E+0	11/14/2016  20:10:37.187165	1.275327E-3
11/14/2016  20:10:37.187653	1.936268E+0	11/14/2016  20:10:37.187665	9.494608E-4
11/14/2016  20:10:37.188153	1.936268E+0	11/14/2016  20:10:37.188165	1.275327E-3
11/14/2016  20:10:37.188653	1.935942E+0	11/14/2016  20:10:37.188665	9.494608E-4
11/14/2016  20:10:37.189153	1.936919E+0	11/14/2016  20:10:37.189165	6.235948E-4
11/14/2016  20:10:37.189653	1.936919E+0	11/14/2016  20:10:37.189665	1.927059E-3
11/14/2016  20:10:37.190153	1.936919E+0	11/14/2016  20:10:37.190165	2.977288E-4
11/14/2016  20:10:37.190653	1.937245E+0	11/14/2016  20:10:37.190665	6.235948E-4
11/14/2016  20:10:37.191153	1.936594E+0	11/14/2016  20:10:37.191165	1.275327E-3
11/14/2016  20:10:37.191653	1.935942E+0	11/14/2016  20:10:37.191665	6.235948E-4
11/14/2016  20:10:37.192153	1.936594E+0	11/14/2016  20:10:37.192165	1.275327E-3
11/14/2016  20:10:37.192653	1.935942E+0	11/14/2016  20:10:37.192665	9.494608E-4
11/14/2016  20:10:37.193153	1.936919E+0	11/14/2016  20:10:37.193165	6.235948E-4
11/14/2016  20:10:37.193653	1.937245E+0	11/14/2016  20:10:37.193665	1.275327E-3
11/14/2016  20:10:37.194153	1.936268E+0	11/14/2016  20:10:37.194165	1.927059E-3
11/14/2016  20:10:37.194653	1.936594E+0	11/14/2016  20:10:37.194665	6.235948E-4
11/14/2016  20:10:37.195153	1.936594E+0	11/14/2016  20:10:37.195165	9.494608E-4
11/14/2016  20:10:37.195653	1.936268E+0	11/14/2016  20:10:37.195665	2.977288E-4
11/14/2016  20:10:37.196153	1.936919E+0	11/14/2016  20:10:37.196165	6.235948E-4
11/14/2016  20:10:37.196653	1.936594E+0	11/14/2016  20:10:37.196665	1.601193E-3
11/14/2016  20:10:37.197153	1.935942E+0	11/14/2016  20:10:37.197165	9.494608E-4
11/14/2016  20:10:37.197653	1.935290E+0	11/14/2016  20:10:37.197665	1.275327E-3
11/14/2016  20:10:37.198153	1.935942E+0	11/14/2016  20:10:37.198165	1.275327E-3
11/14/2016  20:10:37.198653	1.936268E+0	11/14/2016  20:10:37.198665	9.494608E-4
11/14/2016  20:10:37.199153	1.936268E+0	11/14/2016  20:10:37.199165	1.275327E-3
11/14/2016  20:10:37.199653	1.936919E+0	11/14/2016  20:10:37.199665	9.494608E-4
11/14/2016  20:10:37.200153	1.935616E+0	11/14/2016  20:10:37.200165	2.977288E-4
11/14/2016  20:10:37.200653	1.936919E+0	11/14/2016  20:10:37.200665	6.235948E-4
11/14/2016  20:10:37.201153	1.936594E+0	11/14/2016  20:10:37.201165	1.275327E-3
11/14/2016  20:10:37.201653	1.936268E+0	11/14/2016  20:10:37.201665	1.927059E-3
11/14/2016  20:10:37.202153	1.936594E+0	11/14/2016  20:10:37.202165	1.601193E-3
11/14/2016  20:10:37.202653	1.936919E+0	11/14/2016  20:10:37.202665	1.275327E-3
11/14/2016  20:10:37.203153	1.936268E+0	11/14/2016  20:10:37.203165	6.235948E-4
11/14/2016  20:10:37.203653	1.935616E+0	11/14/2016  20:10:37.203665	1.601193E-3
11/14/2016  20:10:37.204153	1.936268E+0	11/14/2016  20:10:37.204165	2.977288E-4
11/14/2016  20:10:37.204653	1.936594E+0	11/14/2016  20:10:37.204665	2.977288E-4
11/14/2016  20:10:37.205153	1.936919E+0	11/14/2016  20:10:37.205165	1.275327E-3
11/14/2016  20:10:37.205653	1.936919E+0	11/14/2016  20:10:37.205665	9.494608E-4
11/14/2016  20:10:37.206153	1.935942E+0	11/14/2016  20:10:37.206165	9.494608E-4
11/14/2016  20:10:37.206653	1.935942E+0	11/14/2016  20:10:37.206665	1.601193E-3
11/14/2016  20:10:37.207153	1.936268E+0	11/14/2016  20:10:37.207165	9.494608E-4
11/14/2016  20:10:37.207653	1.936594E+0	11/14/2016  20:10:37.207665	9.494608E-4
11/14/2016  20:10:37.208153	1.935616E+0	11/14/2016  20:10:37.208165	9.494608E-4
11/14/2016  20:10:37.208653	1.937245E+0	11/14/2016  20:10:37.208665	1.927059E-3
11/14/2016  20:10:37.209153	1.936594E+0	11/14/2016  20:10:37.209165	6.235948E-4
11/14/2016  20:10:37.209653	1.936594E+0	11/14/2016  20:10:37.209665	6.235948E-4
11/14/2016  20:10:37.210153	1.936594E+0	11/14/2016  20:10:37.210165	1.275327E-3
11/14/2016  20:10:37.210653	1.935942E+0	11/14/2016  20:10:37.210665	9.494608E-4
11/14/2016  20:10:37.211153	1.935942E+0	11/14/2016  20:10:37.211165	6.235948E-4
11/14/2016  20:10:37.211653	1.936268E+0	11/14/2016  20:10:37.211665	9.494608E-4
11/14/2016  20:10:37.212153	1.935942E+0	11/14/2016  20:10:37.212165	1.275327E-3
11/14/2016  20:10:37.212653	1.936594E+0	11/14/2016  20:10:37.212665	9.494608E-4
11/14/2016  20:10:37.213153	1.935942E+0	11/14/2016  20:10:37.213165	1.275327E-3
11/14/2016  20:10:37.213653	1.936268E+0	11/14/2016  20:10:37.213665	9.494608E-4
11/14/2016  20:10:37.214153	1.936919E+0	11/14/2016  20:10:37.214165	2.977288E-4
11/14/2016  20:10:37.214653	1.935942E+0	11/14/2016  20:10:37.214665	9.494608E-4
11/14/2016  20:10:37.215153	1.936268E+0	11/14/2016  20:10:37.215165	9.494608E-4
11/14/2016  20:10:37.215653	1.936268E+0	11/14/2016  20:10:37.215665	1.601193E-3
11/14/2016  20:10:37.216153	1.936919E+0	11/14/2016  20:10:37.216165	1.275327E-3
11/14/2016  20:10:37.216653	1.936594E+0	11/14/2016  20:10:37.216665	1.275327E-3
11/14/2016  20:10:37.217153	1.936268E+0	11/14/2016  20:10:37.217165	9.494608E-4
11/14/2016  20:10:37.217653	1.936594E+0	11/14/2016  20:10:37.217665	9.494608E-4
11/14/2016  20:10:37.218153	1.936594E+0	11/14/2016  20:10:37.218165	1.275327E-3
11/14/2016  20:10:37.218653	1.936268E+0	11/14/2016  20:10:37.218665	9.494608E-4
11/14/2016  20:10:37.219153	1.936919E+0	11/14/2016  20:10:37.219165	9.494608E-4
11/14/2016  20:10:37.219653	1.935942E+0	11/14/2016  20:10:37.219665	9.494608E-4
11/14/2016  20:10:37.220153	1.935942E+0	11/14/2016  20:10:37.220165	1.275327E-3
11/14/2016  20:10:37.220653	1.936919E+0	11/14/2016  20:10:37.220665	9.494608E-4
11/14/2016  20:10:37.221153	1.936594E+0	11/14/2016  20:10:37.221165	2.977288E-4
11/14/2016  20:10:37.221653	1.936268E+0	11/14/2016  20:10:37.221665	1.601193E-3
11/14/2016  20:10:37.222153	1.935942E+0	11/14/2016  20:10:37.222165	1.601193E-3
11/14/2016  20:10:37.222653	1.936594E+0	11/14/2016  20:10:37.222665	1.275327E-3
11/14/2016  20:10:37.223153	1.936919E+0	11/14/2016  20:10:37.223165	2.977288E-4
11/14/2016  20:10:37.223653	1.936268E+0	11/14/2016  20:10:37.223665	1.275327E-3
11/14/2016  20:10:37.224153	1.936594E+0	11/14/2016  20:10:37.224165	-2.813726E-5
11/14/2016  20:10:37.224653	1.935942E+0	11/14/2016  20:10:37.224665	1.275327E-3
11/14/2016  20:10:37.225153	1.936268E+0	11/14/2016  20:10:37.225165	2.977288E-4
11/14/2016  20:10:37.225653	1.935942E+0	11/14/2016  20:10:37.225665	9.494608E-4
11/14/2016  20:10:37.226153	1.936919E+0	11/14/2016  20:10:37.226165	1.275327E-3
11/14/2016  20:10:37.226653	1.936268E+0	11/14/2016  20:10:37.226665	1.927059E-3
11/14/2016  20:10:37.227153	1.936594E+0	11/14/2016  20:10:37.227165	6.235948E-4
11/14/2016  20:10:37.227653	1.936594E+0	11/14/2016  20:10:37.227665	1.601193E-3
11/14/2016  20:10:37.228153	1.936919E+0	11/14/2016  20:10:37.228165	1.275327E-3
11/14/2016  20:10:37.228653	1.936919E+0	11/14/2016  20:10:37.228665	1.275327E-3
11/14/2016  20:10:37.229153	1.935942E+0	11/14/2016  20:10:37.229165	9.494608E-4
11/14/2016  20:10:37.229653	1.937245E+0	11/14/2016  20:10:37.229665	1.275327E-3
11/14/2016  20:10:37.230153	1.937245E+0	11/14/2016  20:10:37.230165	6.235948E-4
11/14/2016  20:10:37.230653	1.936268E+0	11/14/2016  20:10:37.230665	1.275327E-3
11/14/2016  20:10:37.231153	1.936268E+0	11/14/2016  20:10:37.231165	6.235948E-4
11/14/2016  20:10:37.231653	1.936268E+0	11/14/2016  20:10:37.231665	9.494608E-4
11/14/2016  20:10:37.232153	1.936268E+0	11/14/2016  20:10:37.232165	2.977288E-4
11/14/2016  20:10:37.232653	1.935616E+0	11/14/2016  20:10:37.232665	9.494608E-4
11/14/2016  20:10:37.233153	1.936919E+0	11/14/2016  20:10:37.233165	1.275327E-3
11/14/2016  20:10:37.233653	1.935942E+0	11/14/2016  20:10:37.233665	6.235948E-4
11/14/2016  20:10:37.234153	1.936919E+0	11/14/2016  20:10:37.234165	2.977288E-4
11/14/2016  20:10:37.234653	1.936594E+0	11/14/2016  20:10:37.234665	1.601193E-3
11/14/2016  20:10:37.235153	1.936919E+0	11/14/2016  20:10:37.235165	6.235948E-4
11/14/2016  20:10:37.235653	1.936268E+0	11/14/2016  20:10:37.235665	1.601193E-3
11/14/2016  20:10:37.236153	1.936594E+0	11/14/2016  20:10:37.236165	6.235948E-4
11/14/2016  20:10:37.236653	1.935942E+0	11/14/2016  20:10:37.236665	2.977288E-4
11/14/2016  20:10:37.237153	1.936919E+0	11/14/2016  20:10:37.237165	1.601193E-3
11/14/2016  20:10:37.237653	1.936919E+0	11/14/2016  20:10:37.237665	1.275327E-3
11/14/2016  20:10:37.238153	1.936268E+0	11/14/2016  20:10:37.238165	1.927059E-3
11/14/2016  20:10:37.238653	1.935616E+0	11/14/2016  20:10:37.238665	6.235948E-4
11/14/2016  20:10:37.239153	1.935942E+0	11/14/2016  20:10:37.239165	1.601193E-3
11/14/2016  20:10:37.239653	1.935616E+0	11/14/2016  20:10:37.239665	1.927059E-3
11/14/2016  20:10:37.240153	1.936268E+0	11/14/2016  20:10:37.240165	2.977288E-4
11/14/2016  20:10:37.240653	1.936594E+0	11/14/2016  20:10:37.240665	6.235948E-4
11/14/2016  20:10:37.241153	1.936268E+0	11/14/2016  20:10:37.241165	9.494608E-4
11/14/2016  20:10:37.241653	1.936268E+0	11/14/2016  20:10:37.241665	9.494608E-4
11/14/2016  20:10:37.242153	1.935942E+0	11/14/2016  20:10:37.242165	1.275327E-3
11/14/2016  20:10:37.242653	1.936594E+0	11/14/2016  20:10:37.242665	1.275327E-3
11/14/2016  20:10:37.243153	1.936268E+0	11/14/2016  20:10:37.243165	1.601193E-3
11/14/2016  20:10:37.243653	1.936594E+0	11/14/2016  20:10:37.243665	1.275327E-3
11/14/2016  20:10:37.244153	1.936268E+0	11/14/2016  20:10:37.244165	9.494608E-4
11/14/2016  20:10:37.244653	1.936268E+0	11/14/2016  20:10:37.244665	9.494608E-4
11/14/2016  20:10:37.245153	1.936919E+0	11/14/2016  20:10:37.245165	9.494608E-4
11/14/2016  20:10:37.245653	1.936268E+0	11/14/2016  20:10:37.245665	9.494608E-4
11/14/2016  20:10:37.246153	1.935290E+0	11/14/2016  20:10:37.246165	1.601193E-3
11/14/2016  20:10:37.246653	1.935942E+0	11/14/2016  20:10:37.246665	1.601193E-3
11/14/2016  20:10:37.247153	1.936268E+0	11/14/2016  20:10:37.247165	1.275327E-3
11/14/2016  20:10:37.247653	1.935616E+0	11/14/2016  20:10:37.247665	2.252925E-3
11/14/2016  20:10:37.248153	1.935942E+0	11/14/2016  20:10:37.248165	1.927059E-3
11/14/2016  20:10:37.248653	1.935942E+0	11/14/2016  20:10:37.248665	1.275327E-3
11/14/2016  20:10:37.249153	1.936268E+0	11/14/2016  20:10:37.249165	9.494608E-4
11/14/2016  20:10:37.249653	1.936268E+0	11/14/2016  20:10:37.249665	6.235948E-4
11/14/2016  20:10:37.250153	1.936594E+0	11/14/2016  20:10:37.250165	6.235948E-4
11/14/2016  20:10:37.250653	1.936268E+0	11/14/2016  20:10:37.250665	9.494608E-4
11/14/2016  20:10:37.251153	1.936594E+0	11/14/2016  20:10:37.251165	1.275327E-3
11/14/2016  20:10:37.251653	1.935942E+0	11/14/2016  20:10:37.251665	1.275327E-3
11/14/2016  20:10:37.252153	1.936594E+0	11/14/2016  20:10:37.252165	6.235948E-4
11/14/2016  20:10:37.252653	1.936268E+0	11/14/2016  20:10:37.252665	1.275327E-3
11/14/2016  20:10:37.253153	1.937245E+0	11/14/2016  20:10:37.253165	9.494608E-4
11/14/2016  20:10:37.253653	1.935290E+0	11/14/2016  20:10:37.253665	9.494608E-4
11/14/2016  20:10:37.254153	1.936594E+0	11/14/2016  20:10:37.254165	9.494608E-4
11/14/2016  20:10:37.254653	1.936268E+0	11/14/2016  20:10:37.254665	1.601193E-3
11/14/2016  20:10:37.255153	1.936594E+0	11/14/2016  20:10:37.255165	1.601193E-3
11/14/2016  20:10:37.255653	1.935616E+0	11/14/2016  20:10:37.255665	9.494608E-4
11/14/2016  20:10:37.256153	1.936268E+0	11/14/2016  20:10:37.256165	9.494608E-4
11/14/2016  20:10:37.256653	1.936268E+0	11/14/2016  20:10:37.256665	2.977288E-4
11/14/2016  20:10:37.257153	1.936919E+0	11/14/2016  20:10:37.257165	1.601193E-3
11/14/2016  20:10:37.257653	1.935942E+0	11/14/2016  20:10:37.257665	1.275327E-3
11/14/2016  20:10:37.258153	1.936919E+0	11/14/2016  20:10:37.258165	9.494608E-4
11/14/2016  20:10:37.258653	1.935942E+0	11/14/2016  20:10:37.258665	1.275327E-3
11/14/2016  20:10:37.259153	1.936919E+0	11/14/2016  20:10:37.259165	1.275327E-3
11/14/2016  20:10:37.259653	1.936268E+0	11/14/2016  20:10:37.259665	6.235948E-4
11/14/2016  20:10:37.260153	1.937245E+0	11/14/2016  20:10:37.260165	1.927059E-3
11/14/2016  20:10:37.260653	1.936594E+0	11/14/2016  20:10:37.260665	6.235948E-4
11/14/2016  20:10:37.261153	1.936268E+0	11/14/2016  20:10:37.261165	6.235948E-4
11/14/2016  20:10:37.261653	1.937245E+0	11/14/2016  20:10:37.261665	2.977288E-4
11/14/2016  20:10:37.262153	1.936919E+0	11/14/2016  20:10:37.262165	9.494608E-4
11/14/2016  20:10:37.262653	1.937245E+0	11/14/2016  20:10:37.262665	9.494608E-4
11/14/2016  20:10:37.263153	1.936594E+0	11/14/2016  20:10:37.263165	6.235948E-4
11/14/2016  20:10:37.263653	1.937245E+0	11/14/2016  20:10:37.263665	1.601193E-3
11/14/2016  20:10:37.264153	1.936594E+0	11/14/2016  20:10:37.264165	9.494608E-4
11/14/2016  20:10:37.264653	1.936919E+0	11/14/2016  20:10:37.264665	1.601193E-3
11/14/2016  20:10:37.265153	1.936594E+0	11/14/2016  20:10:37.265165	1.275327E-3
11/14/2016  20:10:37.265653	1.936919E+0	11/14/2016  20:10:37.265665	6.235948E-4
11/14/2016  20:10:37.266153	1.936268E+0	11/14/2016  20:10:37.266165	1.275327E-3
11/14/2016  20:10:37.266653	1.935942E+0	11/14/2016  20:10:37.266665	6.235948E-4
11/14/2016  20:10:37.267153	1.936594E+0	11/14/2016  20:10:37.267165	1.275327E-3
11/14/2016  20:10:37.267653	1.936919E+0	11/14/2016  20:10:37.267665	1.275327E-3
11/14/2016  20:10:37.268153	1.936268E+0	11/14/2016  20:10:37.268165	9.494608E-4
11/14/2016  20:10:37.268653	1.937245E+0	11/14/2016  20:10:37.268665	9.494608E-4
11/14/2016  20:10:37.269153	1.936594E+0	11/14/2016  20:10:37.269165	1.927059E-3
11/14/2016  20:10:37.269653	1.937245E+0	11/14/2016  20:10:37.269665	1.275327E-3
11/14/2016  20:10:37.270153	1.937245E+0	11/14/2016  20:10:37.270165	2.252925E-3
11/14/2016  20:10:37.270653	1.936594E+0	11/14/2016  20:10:37.270665	1.275327E-3
11/14/2016  20:10:37.271153	1.936919E+0	11/14/2016  20:10:37.271165	6.235948E-4
11/14/2016  20:10:37.271653	1.936594E+0	11/14/2016  20:10:37.271665	1.275327E-3
11/14/2016  20:10:37.272153	1.936594E+0	11/14/2016  20:10:37.272165	9.494608E-4
11/14/2016  20:10:37.272653	1.936594E+0	11/14/2016  20:10:37.272665	6.235948E-4
11/14/2016  20:10:37.273153	1.936594E+0	11/14/2016  20:10:37.273165	9.494608E-4
11/14/2016  20:10:37.273653	1.935942E+0	11/14/2016  20:10:37.273665	9.494608E-4
11/14/2016  20:10:37.274153	1.936594E+0	11/14/2016  20:10:37.274165	6.235948E-4
11/14/2016  20:10:37.274653	1.936919E+0	11/14/2016  20:10:37.274665	9.494608E-4
11/14/2016  20:10:37.275153	1.936594E+0	11/14/2016  20:10:37.275165	2.977288E-4
11/14/2016  20:10:37.275653	1.935942E+0	11/14/2016  20:10:37.275665	1.601193E-3
11/14/2016  20:10:37.276153	1.935942E+0	11/14/2016  20:10:37.276165	9.494608E-4
11/14/2016  20:10:37.276653	1.937245E+0	11/14/2016  20:10:37.276665	1.601193E-3
11/14/2016  20:10:37.277153	1.936919E+0	11/14/2016  20:10:37.277165	1.601193E-3
11/14/2016  20:10:37.277653	1.936268E+0	11/14/2016  20:10:37.277665	9.494608E-4
11/14/2016  20:10:37.278153	1.936594E+0	11/14/2016  20:10:37.278165	6.235948E-4
11/14/2016  20:10:37.278653	1.936594E+0	11/14/2016  20:10:37.278665	9.494608E-4
11/14/2016  20:10:37.279153	1.936268E+0	11/14/2016  20:10:37.279165	1.275327E-3
11/14/2016  20:10:37.279653	1.936594E+0	11/14/2016  20:10:37.279665	9.494608E-4
11/14/2016  20:10:37.280153	1.936268E+0	11/14/2016  20:10:37.280165	1.275327E-3
11/14/2016  20:10:37.280653	1.937245E+0	11/14/2016  20:10:37.280665	2.977288E-4
11/14/2016  20:10:37.281153	1.935616E+0	11/14/2016  20:10:37.281165	1.275327E-3
11/14/2016  20:10:37.281653	1.935942E+0	11/14/2016  20:10:37.281665	9.494608E-4
11/14/2016  20:10:37.282153	1.936268E+0	11/14/2016  20:10:37.282165	2.977288E-4
11/14/2016  20:10:37.282653	1.935616E+0	11/14/2016  20:10:37.282665	1.275327E-3
11/14/2016  20:10:37.283153	1.936268E+0	11/14/2016  20:10:37.283165	1.927059E-3
11/14/2016  20:10:37.283653	1.936919E+0	11/14/2016  20:10:37.283665	1.275327E-3
11/14/2016  20:10:37.284153	1.936919E+0	11/14/2016  20:10:37.284165	6.235948E-4
11/14/2016  20:10:37.284653	1.937245E+0	11/14/2016  20:10:37.284665	1.275327E-3
11/14/2016  20:10:37.285153	1.936268E+0	11/14/2016  20:10:37.285165	9.494608E-4
11/14/2016  20:10:37.285653	1.936594E+0	11/14/2016  20:10:37.285665	1.275327E-3
11/14/2016  20:10:37.286153	1.936919E+0	11/14/2016  20:10:37.286165	9.494608E-4
11/14/2016  20:10:37.286653	1.937245E+0	11/14/2016  20:10:37.286665	1.275327E-3
11/14/2016  20:10:37.287153	1.936594E+0	11/14/2016  20:10:37.287165	6.235948E-4
11/14/2016  20:10:37.287653	1.936919E+0	11/14/2016  20:10:37.287665	1.275327E-3
11/14/2016  20:10:37.288153	1.936919E+0	11/14/2016  20:10:37.288165	9.494608E-4
11/14/2016  20:10:37.288653	1.936268E+0	11/14/2016  20:10:37.288665	9.494608E-4
11/14/2016  20:10:37.289153	1.936919E+0	11/14/2016  20:10:37.289165	1.275327E-3
11/14/2016  20:10:37.289653	1.936268E+0	11/14/2016  20:10:37.289665	1.601193E-3
11/14/2016  20:10:37.290153	1.936594E+0	11/14/2016  20:10:37.290165	9.494608E-4
11/14/2016  20:10:37.290653	1.936594E+0	11/14/2016  20:10:37.290665	1.601193E-3
11/14/2016  20:10:37.291153	1.935942E+0	11/14/2016  20:10:37.291165	2.977288E-4
11/14/2016  20:10:37.291653	1.936594E+0	11/14/2016  20:10:37.291665	1.601193E-3
11/14/2016  20:10:37.292153	1.936594E+0	11/14/2016  20:10:37.292165	-2.813726E-5
11/14/2016  20:10:37.292653	1.935616E+0	11/14/2016  20:10:37.292665	-2.813726E-5
11/14/2016  20:10:37.293153	1.935942E+0	11/14/2016  20:10:37.293165	6.235948E-4
